980933,Delhi,2016-04-23,2016,17,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,Runs,10,NA,SV Samson,S Ravi,C Shamshuddin
980931,Pune,2016-04-22,2016,16,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,Royal Challengers Bangalore,Runs,13,NA,AB de Villiers,CB Gaffaney,VK Sharma
980929,Rajkot,2016-04-21,2016,15,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,10,NA,B Kumar,K Bharatan,HDPK Dharmasena
980927,Mumbai,2016-04-20,2016,14,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,RG Sharma,AK Chaudhary,CK Nandan
980925,Chandigarh,2016-04-19,2016,13,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,6,NA,RV Uthappa,S Ravi,C Shamshuddin
980923,Hyderabad,2016-04-18,2016,12,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,7,NA,DA Warner,HDPK Dharmasena,VK Sharma
980921,Bangalore,2016-04-17,2016,11,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,Wickets,7,NA,Q de Kock,VA Kulkarni,A Nand Kishore
980919,Chandigarh,2016-04-17,2016,10,Punjab Kings,Rising Pune Supergiants,Rising Pune Supergiants,bat,Punjab Kings,Wickets,6,NA,M Vohra,S Ravi,C Shamshuddin
980917,Mumbai,2016-04-16,2016,9,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,3,NA,AJ Finch,HDPK Dharmasena,VK Sharma
980915,Hyderabad,2016-04-16,2016,8,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,Wickets,8,NA,G Gambhir,AK Chaudhary,CK Nandan
980913,Delhi,2016-04-15,2016,7,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Delhi Capitals,Wickets,8,NA,A Mishra,S Ravi,C Shamshuddin
980911,Rajkot,2016-04-14,2016,6,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,bat,Gujarat Lions,Wickets,7,NA,AJ Finch,VA Kulkarni,CK Nandan
980909,Kolkata,2016-04-13,2016,5,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,RG Sharma,Nitin Menon,S Ravi
980907,Bangalore,2016-04-12,2016,4,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Runs,45,NA,AB de Villiers,HDPK Dharmasena,VK Sharma
980905,Chandigarh,2016-04-11,2016,3,Punjab Kings,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,5,NA,AJ Finch,AK Chaudhary,VA Kulkarni
980903,Kolkata,2016-04-10,2016,2,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,9,NA,AD Russell,S Ravi,C Shamshuddin
980901,Mumbai,2016-04-09,2016,1,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Rising Pune Supergiants,Wickets,9,NA,AM Rahane,HDPK Dharmasena,CK Nandan
829823,Kolkata,2015-05-24,2015,Final,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,Runs,41,NA,RG Sharma,HDPK Dharmasena,RK Illingworth
829821,Ranchi,2015-05-22,2015,Qualifier 2,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,Wickets,3,NA,A Nehra,AK Chaudhary,CB Gaffaney
829819,Pune,2015-05-20,2015,Eliminator,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Runs,71,NA,AB de Villiers,AK Chaudhary,C Shamshuddin
829817,Mumbai,2015-05-19,2015,Qualifier 1,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Runs,25,NA,KA Pollard,HDPK Dharmasena,RK Illingworth
829813,Bangalore,2015-05-17,2015,55,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,NA,NoResults,NA,NA,NA,HDPK Dharmasena,K Srinivasan
829815,Hyderabad,2015-05-17,2015,56,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,Wickets,9,NA,MJ McClenaghan,CB Gaffaney,K Srinath
829811,Mumbai,2015-05-16,2015,54,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,Runs,9,NA,SR Watson,RM Deshpande,RK Illingworth
829809,Chandigarh,2015-05-16,2015,53,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,Wickets,7,NA,P Negi,CK Nandan,C Shamshuddin
829807,Hyderabad,2015-05-15,2015,52,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,Wickets,6,D/L,V Kohli,AK Chaudhary,HDPK Dharmasena
829805,Mumbai,2015-05-14,2015,51,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Runs,5,NA,HH Pandya,RK Illingworth,VA Kulkarni
829803,Chandigarh,2015-05-13,2015,50,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,Runs,22,NA,AR Patel,JD Cloete,C Shamshuddin
829801,Raipur,2015-05-12,2015,49,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,Delhi Capitals,Wickets,6,NA,Z Khan,RK Illingworth,VA Kulkarni
829799,Hyderabad,2015-05-11,2015,48,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,5,NA,DA Warner,AK Chaudhary,HDPK Dharmasena
829797,Chennai,2015-05-10,2015,47,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,Runs,12,NA,RA Jadeja,M Erasmus,CK Nandan
829795,Mumbai,2015-05-10,2015,46,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Runs,39,NA,AB de Villiers,JD Cloete,C Shamshuddin
829793,Raipur,2015-05-09,2015,45,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,6,NA,MC Henriques,VA Kulkarni,S Ravi
829791,Kolkata,2015-05-09,2015,44,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,Kolkata Knight Riders,Wickets,1,NA,AD Russell,AK Chaudhary,HDPK Dharmasena
829789,Chennai,2015-05-08,2015,43,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,Wickets,6,NA,HH Pandya,CB Gaffaney,CK Nandan
829787,Mumbai,2015-05-07,2015,41,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,Runs,7,NA,EJG Morgan,JD Cloete,C Shamshuddin
829761,Kolkata,2015-05-07,2015,42,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,Runs,13,NA,PP Chawla,AK Chaudhary,M Erasmus
829785,Bangalore,2015-05-06,2015,40,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,Runs,138,NA,CH Gayle,RK Illingworth,VA Kulkarni
829783,Mumbai,2015-05-05,2015,39,Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Mumbai Indians,Wickets,5,NA,Harbhajan Singh,HDPK Dharmasena,CB Gaffaney
829781,Kolkata,2015-05-04,2015,38,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Runs,35,NA,UT Yadav,AK Chaudhary,M Erasmus
829779,Chennai,2015-05-04,2015,37,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,Runs,24,NA,SK Raina,C Shamshuddin,K Srinath
829775,Chandigarh,2015-05-03,2015,35,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Runs,23,NA,LMP Simmons,RK Illingworth,VA Kulkarni
829777,Mumbai,2015-05-03,2015,36,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Runs,14,NA,AM Rahane,HDPK Dharmasena,CB Gaffaney
829771,Bangalore,2015-05-02,2015,33,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,7,NA,Mandeep Singh,JD Cloete,PG Pathak
829773,Hyderabad,2015-05-02,2015,34,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,Runs,22,NA,DA Warner,AK Chaudhary,K Srinivasan
829769,Mumbai,2015-05-01,2015,32,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,Runs,8,NA,AT Rayudu,HDPK Dharmasena,CK Nandan
829767,Delhi,2015-05-01,2015,31,Delhi Capitals,Punjab Kings,Delhi Capitals,field,Delhi Capitals,Wickets,9,NA,NM Coulter-Nile,RK Illingworth,S Ravi
829723,Kolkata,2015-04-30,2015,30,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,7,NA,AD Russell,AK Chaudhary,M Erasmus
829763,Bangalore,2015-04-29,2015,29,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,NA,NoResults,NA,NA,NA,JD Cloete,PG Pathak
829765,Chennai,2015-04-28,2015,28,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,Runs,2,NA,DJ Bravo,RM Deshpande,VA Kulkarni
829759,Chandigarh,2015-04-27,2015,27,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,Runs,20,NA,TA Boult,HDPK Dharmasena,CB Gaffaney
829757,Delhi,2015-04-26,2015,26,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,10,NA,VR Aaron,M Erasmus,S Ravi
829753,Chennai,2015-04-25,2015,24,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Chennai Super Kings,Runs,97,NA,BB McCullum,JD Cloete,C Shamshuddin
829751,Mumbai,2015-04-25,2015,23,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,Runs,20,NA,SL Malinga,HDPK Dharmasena,CB Gaffaney
829749,Ahmedabad,2015-04-24,2015,22,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,9,NA,MA Starc,M Erasmus,S Ravi
829747,Delhi,2015-04-23,2015,21,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,Runs,37,NA,SS Iyer,SD Fry,CK Nandan
829743,Visakhapatnam,2015-04-22,2015,19,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,Runs,16,D/L,DA Warner,RK Illingworth,VA Kulkarni
829745,Bangalore,2015-04-22,2015,20,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Chennai Super Kings,Runs,27,NA,SK Raina,JD Cloete,C Shamshuddin
829741,Ahmedabad,2015-04-21,2015,18,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Punjab Kings,SuperOver,NA,NA,SE Marsh,M Erasmus,S Ravi
829739,Delhi,2015-04-20,2015,17,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,6,NA,UT Yadav,SD Fry,CB Gaffaney
829735,Ahmedabad,2015-04-19,2015,15,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,Wickets,8,NA,AM Rahane,AK Chaudhary,M Erasmus
829737,Bangalore,2015-04-19,2015,16,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,Runs,18,NA,Harbhajan Singh,RK Illingworth,VA Kulkarni
829731,Visakhapatnam,2015-04-18,2015,13,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,Runs,4,NA,JP Duminy,PG Pathak,S Ravi
829733,Pune,2015-04-18,2015,14,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,4,NA,AD Russell,SD Fry,CK Nandan
829729,Mumbai,2015-04-17,2015,12,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,Wickets,6,NA,A Nehra,AK Chaudhary,M Erasmus
829727,Visakhapatnam,2015-04-16,2015,11,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,Wickets,6,NA,AM Rahane,PG Pathak,S Ravi
829725,Pune,2015-04-15,2015,10,Punjab Kings,Delhi Capitals,Punjab Kings,bat,Delhi Capitals,Wickets,5,NA,MA Agarwal,CB Gaffaney,K Srinath
829721,Ahmedabad,2015-04-14,2015,9,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,Wickets,7,NA,SPD Smith,AK Chaudhary,SD Fry
829719,Bangalore,2015-04-13,2015,8,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,8,NA,DA Warner,RM Deshpande,RK Illingworth
829717,Mumbai,2015-04-12,2015,7,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,Runs,18,NA,GJ Bailey,AK Chaudhary,K Srinivasan
829715,Delhi,2015-04-12,2015,6,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,Wickets,3,NA,DJ Hooda,SD Fry,CB Gaffaney
829713,Kolkata,2015-04-11,2015,5,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,3,NA,CH Gayle,S Ravi,C Shamshuddin
829711,Chennai,2015-04-11,2015,4,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,Runs,45,NA,BB McCullum,RK Illingworth,VA Kulkarni
829709,Pune,2015-04-10,2015,3,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,Runs,26,NA,JP Faulkner,SD Fry,CB Gaffaney
829707,Chennai,2015-04-09,2015,2,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Runs,1,NA,A Nehra,RK Illingworth,VA Kulkarni
829705,Kolkata,2015-04-08,2015,1,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,7,NA,M Morkel,S Ravi,C Shamshuddin
734049,Bangalore,2014-06-01,2014,Final,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,3,NA,MK Pandey,HDPK Dharmasena,BNJ Oxenford
734047,Mumbai,2014-05-30,2014,Qualifier 2,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,Runs,24,NA,V Sehwag,HDPK Dharmasena,RJ Tucker
734045,Mumbai,2014-05-28,2014,Eliminator,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,Wickets,7,NA,SK Raina,VA Kulkarni,BNJ Oxenford
734043,Kolkata,2014-05-27,2014,Qualifier 1,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,Runs,28,NA,UT Yadav,NJ Llong,S Ravi
734041,Mumbai,2014-05-25,2014,56,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,Wickets,5,NA,CJ Anderson,K Srinath,RJ Tucker
734039,Chandigarh,2014-05-25,2014,55,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,Wickets,7,NA,M Vohra,HDPK Dharmasena,VA Kulkarni
734035,Bangalore,2014-05-24,2014,53,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,8,NA,MS Dhoni,AK Chaudhary,NJ Llong
734037,Kolkata,2014-05-24,2014,54,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,4,NA,YK Pathan,RM Deshpande,BNJ Oxenford
734031,Mumbai,2014-05-23,2014,51,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Runs,15,NA,MEK Hussey,S Ravi,RJ Tucker
734033,Chandigarh,2014-05-23,2014,52,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,Runs,16,NA,SE Marsh,HDPK Dharmasena,PG Pathak
734027,Kolkata,2014-05-22,2014,49,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,Runs,30,NA,RV Uthappa,AK Chaudhary,CK Nandan
734029,Ranchi,2014-05-22,2014,50,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,6,NA,DA Warner,BNJ Oxenford,C Shamshuddin
734025,Chandigarh,2014-05-21,2014,48,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,7,NA,LMP Simmons,HDPK Dharmasena,VA Kulkarni
734023,Kolkata,2014-05-20,2014,47,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,8,NA,RV Uthappa,RM Deshpande,C Shamshuddin
734021,Hyderabad,2014-05-20,2014,46,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,Wickets,7,NA,DA Warner,AK Chaudhary,NJ Llong
734019,Delhi,2014-05-19,2014,45,Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,Wickets,4,NA,AR Patel,HDPK Dharmasena,PG Pathak
734017,Ahmedabad,2014-05-19,2014,44,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Runs,25,NA,MEK Hussey,S Ravi,RJ Tucker
734013,Ranchi,2014-05-18,2014,42,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,Wickets,5,NA,AB de Villiers,BNJ Oxenford,C Shamshuddin
734015,Hyderabad,2014-05-18,2014,43,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,Wickets,7,NA,UT Yadav,NJ Llong,CK Nandan
734011,Ahmedabad,2014-05-15,2014,41,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Runs,62,NA,AM Rahane,S Ravi,RJ Tucker
734009,Cuttack,2014-05-14,2014,40,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,6,NA,RV Uthappa,AK Chaudhary,NJ Llong
734007,Hyderabad,2014-05-14,2014,39,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Punjab Kings,Wickets,6,NA,WP Saha,VA Kulkarni,PG Pathak
734005,Bangalore,2014-05-13,2014,38,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Runs,16,NA,Yuvraj Singh,K Srinath,RJ Tucker
734003,Ranchi,2014-05-13,2014,37,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,Wickets,5,NA,RA Jadeja,BNJ Oxenford,C Shamshuddin
734001,Hyderabad,2014-05-12,2014,36,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,Wickets,7,NA,AT Rayudu,HDPK Dharmasena,VA Kulkarni
733997,Cuttack,2014-05-11,2014,34,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,9,NA,G Gambhir,NJ Llong,CK Nandan
733999,Bangalore,2014-05-11,2014,35,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,Wickets,5,NA,JP Faulkner,S Ravi,RJ Tucker
733995,Mumbai,2014-05-10,2014,33,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,4,NA,DR Smith,HDPK Dharmasena,VA Kulkarni
733993,Delhi,2014-05-10,2014,32,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,8,D/L,DW Steyn,RM Deshpande,BNJ Oxenford
733991,Bangalore,2014-05-09,2014,31,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,Runs,32,NA,Sandeep Sharma,S Ravi,K Srinath
733989,Ahmedabad,2014-05-08,2014,30,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,Runs,32,NA,B Kumar,AK Chaudhary,NJ Llong
733985,Delhi,2014-05-07,2014,28,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,Wickets,8,NA,G Gambhir,BNJ Oxenford,C Shamshuddin
733987,Cuttack,2014-05-07,2014,29,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,Runs,44,NA,GJ Maxwell,HDPK Dharmasena,PG Pathak
733983,Mumbai,2014-05-06,2014,27,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,Runs,19,NA,RG Sharma,S Ravi,K Srinath
733981,Delhi,2014-05-05,2014,26,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,8,NA,DR Smith,RM Deshpande,BNJ Oxenford
733979,Ahmedabad,2014-05-05,2014,25,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,Runs,10,NA,PV Tambe,NJ Llong,CK Nandan
733977,Bangalore,2014-05-04,2014,24,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,4,NA,AB de Villiers,HDPK Dharmasena,VA Kulkarni
733975,Delhi,2014-05-03,2014,23,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,Wickets,7,NA,KK Nair,SS Hazare,S Ravi
733973,Mumbai,2014-05-03,2014,22,Mumbai Indians,Punjab Kings,Punjab Kings,bat,Mumbai Indians,Wickets,5,NA,CJ Anderson,BNJ Oxenford,C Shamshuddin
733971,Ranchi,2014-05-02,2014,21,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,Runs,34,NA,RA Jadeja,AK Chaudhary,NJ Llong
729317,NA,2014-04-30,2014,20,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,Runs,15,NA,B Kumar,HDPK Dharmasena,M Erasmus
729315,Abu Dhabi,2014-04-29,2014,19,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,SuperOver,NA,NA,JP Faulkner,Aleem Dar,AK Chaudhary
729313,NA,2014-04-28,2014,18,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,Wickets,5,NA,Sandeep Sharma,BF Bowden,S Ravi
729311,NA,2014-04-27,2014,17,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,Wickets,5,NA,DR Smith,AK Chaudhary,VA Kulkarni
729309,NA,2014-04-27,2014,16,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Delhi Capitals,Wickets,6,NA,M Vijay,Aleem Dar,VA Kulkarni
729307,Abu Dhabi,2014-04-26,2014,15,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Punjab Kings,Runs,23,NA,Sandeep Sharma,HDPK Dharmasena,RK Illingworth
729305,Abu Dhabi,2014-04-26,2014,14,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,Wickets,6,NA,PV Tambe,HDPK Dharmasena,C Shamshuddin
729301,NA,2014-04-25,2014,12,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,4,NA,AJ Finch,M Erasmus,S Ravi
729303,NA,2014-04-25,2014,13,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Chennai Super Kings,Wickets,7,NA,MM Sharma,BF Bowden,M Erasmus
729299,NA,2014-04-24,2014,11,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,Runs,2,NA,CA Lynn,Aleem Dar,VA Kulkarni
729297,NA,2014-04-23,2014,10,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,Runs,7,NA,RA Jadeja,HDPK Dharmasena,RK Illingworth
729295,NA,2014-04-22,2014,9,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings,Runs,72,NA,GJ Maxwell,M Erasmus,S Ravi
729293,Abu Dhabi,2014-04-21,2014,8,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,Runs,93,NA,SK Raina,RK Illingworth,C Shamshuddin
729291,NA,2014-04-20,2014,7,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Punjab Kings,Wickets,7,NA,GJ Maxwell,BF Bowden,M Erasmus
729289,NA,2014-04-19,2014,6,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Delhi Capitals,Wickets,4,NA,JP Duminy,Aleem Dar,VA Kulkarni
729287,NA,2014-04-19,2014,5,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,7,NA,PA Patel,Aleem Dar,AK Chaudhary
729285,Abu Dhabi,2014-04-18,2014,4,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,Wickets,4,NA,AM Rahane,BF Bowden,RK Illingworth
729283,Abu Dhabi,2014-04-18,2014,3,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Punjab Kings,Wickets,6,NA,GJ Maxwell,RK Illingworth,C Shamshuddin
729281,NA,2014-04-17,2014,2,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,8,NA,YS Chahal,Aleem Dar,S Ravi
729279,Abu Dhabi,2014-04-16,2014,1,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,Runs,41,NA,JH Kallis,M Erasmus,RK Illingworth
598073,Kolkata,2013-05-26,2013,Final,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,Runs,23,NA,KA Pollard,HDPK Dharmasena,SJA Taufel
598072,Kolkata,2013-05-24,2013,Qualifier 2,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,Wickets,4,NA,Harbhajan Singh,C Shamshuddin,SJA Taufel
598071,Delhi,2013-05-22,2013,Eliminator,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,Wickets,4,NA,BJ Hodge,S Ravi,RJ Tucker
598070,Delhi,2013-05-21,2013,Qualifier 1,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,Runs,48,NA,MEK Hussey,NJ Llong,RJ Tucker
598069,Hyderabad,2013-05-19,2013,72,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sunrisers Hyderabad,Wickets,5,NA,PA Patel,Asad Rauf,S Asnani
